Men det kommer også spillere inn. Florø-keeper Jacob Storevik (22) har skrevet under på en kontrakt ut 2019.,Transfer
Sandefjord har også hentet forsvarsspilleren Marius Høibråten fra Strømsgodset. 23-åringen har skrevet under på en kontrakt ut 2020.,Transfer
I tillegg kommer angriperen Fitim Azemi på lån fra Vålerenga ut sesongen.,Transfer
(©NTB/TV 2),Ignore
Solskjær kryptisk om mulig Håland-overgang,Transfer
Moldes talentfulle spiss vært på besøk hos Red Bull Salzburg denne uken – og trolig er Håland nærmest en overgang dit.,Transfer
 Etter et drøyt kvarter gikk de i ledelsen.,Goal/Assist
"Målet ble likevel ikke avgjørende, for i det 87. minutt scoret Thomas Lehne Olsen på et fantastisk frispark – for andre gang denne uken. Dermed endte det 2–2 på Åråsen – et resultat ingen av lagene var særlig fornøyde med.",Goal/Assist
"– Det er litt vanskelig, for det var ingen enkel avgjørelse for meg. Jeg føler meg trist, jeg har tross alt vært her i seks og et halvt år. Det føles som om jeg forlater hjemmet mitt. Stabæk har vært alt for meg, min familie, sa keeperen
                        selv til Stabæks egne hjemmesider.",quote
"Målscorer Arnór Smárason fikk en stor mulighet da han fikk stå alene med Andreas Linde, men headingen gikk rett på keeper.",sjanse
Rossbach-tabbe kostet Odd seieren,Player details
"(Kristiansund – Odd 1-1) En tabbe fra Sondre Rossbach (22) kostet Odd poeng i Kristiansund, i andre enden holdt Sean Mcdermott (25) Kristiansund inne i kampen. ",Player details
"Alt lå til rette for Odd-seier etter overkjøring i 1. omgang, men så snudde kampen totalt etter pause. ",irrelevant
"Et i utgangspunktet ufarlig skudd fra distanse fra Christoffer Aasbak snek seg mellom beina på Odd-keeper Sondre Rossbach, og kampen endte 1–1 i Kristiansund. ",Goal/Assist
"–  Det var skuffende å se den gå inn. Det skuddet der skal Sondre ta, sa Odd-kaptein Steffen Hagen til Eurosport etter kampslutt.  ",quote
"I andre enden hadde Sean Mcdermott storspilt, og vertene kan takke sin keeper for at de fortsatt var med i kampen etter 1. omgang. ",irrelevant
"–  Jeg er fornøyd med min egen prestasjon, men det vi gjør er ikke bra nok, vi skal ta tre poeng på hjemmebane, sa banens beste Mcdermott til Eurosport. ",quote
" – Ineffektiviteten som gjør at vi ikke vinner, ellers er det en kjempegod kamp av oss, det skal mye til å gjøre en bedre kamp på bortebane, sukket Fagermo til Eurosport.",quote
Han fikk se sitt Odd feide ut av startblokkene. Allerede etter 36 sekunder satte Jone Samuelsen Sean McDermott på prøve. ,irrelevant
"Odd fortsatte å dominere, Samuelsen var nære på nytt, Birk Risa sin heading ble reddet på streken, før Kristiansund kontret, men Liridon Kalludras avslutning gikk i stolpen. ",sjanse
"–Det er ræva egentlig, vi kan ikke være bekjent av dette. Odd er best i alt, sukket KBK-kaptein Dan Peter Ulvestad til Eurosport i pausen. ",quote
"Men etter hvilen snudde kampen. Rossbachs vanvittige tabbe på Aasbaks skudd sørget for 1–1, og KBK tok styringen. ",Goal/Assist
"– Mål er mål, men det er vel en litt uheldig keeper, slo målscorer Aasbak fast til Eurosport. ",quote
Vålerenga la inn bud på Søderlund,Transfer
"Vålerenga ville kjøpe Alexander Søderlund, men Rosenborg ville ikke selge toppscoreren sin.",Transfer
"Det er Adresseavisen som erfarer at det kom inn et bud på spissen for noen dager
                        siden. ",Transfer
"RBKs sportslige leder, Stig Inge Bjørnebye, vil ikke bekrefte at det stemmer, men kommer med følgende generelle kommentar:",irrelevant
– Han blir i Rosenborg. Vi trenger ham her.,quote
Søderlund har gått ut og inn av laget siden han kom fra St. Etienne i vinter. ,irrelevant
"Til tross for at han ofte har startet på benken, er han Rosenborgs mestscorende med ni mål i cup og serie.",Player details
Han la kraft i skuddet og fikk drømmetreff. Ballen skjøt fart opp i krysset bak en sjanseløs Gudmund Taksdal Kongshavn i TIL-målet og avgjorde samtidig kampen til Haugesunds fordel med sin 2–1-scoring. ,Goal/Assist
3–0 kom like etterpå på corner. Lars Sætra headet inn sitt første for sesongen. Så ble Pedersen tomålsscorer da han satte Vilsviks nydelige pasning via stolpen og inn til 4–0.,Goal/Assist
Ranheim bekrefter på sine hjemmesider at er enighet mellom Ranheim og Brann om overgangen for stopperkjempen.,Transfer
Christian Eggen Rismark (27) har signert for Brann.,Transfer
Eggens barnebarn klar for Brann,Transfer
Praktscoring sørget for Haugesund første seier i Tromsø,Goal/Assist
(Tromsø–Haugesund 1–2) Haugesund hadde aldri tatt tre poeng fra Alfheim på 11 forsøk. Det var før Alexander Stølås (29) avgjorde kampen for vestlendingene på lekkert vis. ,Club details
27 år gamle Christian Eggen Rismark er barnebarnet til Rosenborgs trenerlegende Nils Arne Eggen.,Player details
"– Han har jo vært i Ranheim og hadde ambisjoner om å komme seg videre. Brann er et steg videre. Det kan ikke morfar legge seg opp i, sier Nils Arne Eggen til TV 2 Sporten etter overgangen.",quote
​– Jeg gleder meg veldigTrener Svein Maalen synes det er trist at spilleren forlater Ranheim.,quote
"Hovedpersonen selv, Christian Eggen Rismark, gleder seg til å ikle seg den røde Brann-drakten.",irrelevant
"– Jeg har hatt det bra i Ranheim, men det var et naturlig steg. Brann er en stor klubb i Norge og det er et enorm engasjement rundt klubben. Jeg kjenner til treneren og måten man spiller på. Det er ganske likt som i Ranheim, sier Branns
                        nysignering til TV 2.",quote
– Håper fremdeles på Rosenborg-gullTrenerlegenden Nils Arne Eggen medgir at han tidligere har snakket om karrierevalg med barnebarnet tidligere.,quote
"– Han har snakket med meg om det før. Hvis du har ambisjoner, da er det viktig å ta vare på de mulighetene man får, sier Nils Arne Eggen til TV 2.",quote
"Til tross for at barnebarnet nå kan bidra til at Brann tar gullet foran Rosenborg, håper Eggen fortsatt at Rosenborg kan kapre gullet.",irrelevant
"– Jeg har vært i Rosenborg i 60 år, så jeg håper fortsatt på Rosenborg. Men han (Eggen Rismark) håper nok på Brann-gull nå, sier Eggen i en humoristisk tone.",quote
Det bekrefter mannen som nå skal ta opp konkurransen med Bismar Acosta og Vito Wormgoor.,irrelevant
"– Når man er trønder har man et hjerte for Rosenborg, men når jeg tar på meg Brann-trøyen, så tenker jeg ikke så mye på det, sier Eggen Rismark.",quote
LAN: – Fått inn 4-3-3 med morsmelken​Brann-trener Lars Arne Nilsen ser frem til at den 27-årige trønderen blir en del av hans mannskap. Og genene er det ingenting å si på.,quote
"– Han har fått inn 4-3-3 med morsmelken og sikkert diskutert med bestefaren. Han kan 4-3-3 til fingerspissene. Det så vi i Ranheim også. Han har styrt mye av spillet deres, sier Lars Arne Nilsen til TV 2.",quote
"– Han er veldig god offensivt og en kjempe spennende spiller, sier Brann-treneren.",quote
"– Mye talent i NorgeNils Arne Eggen, som også har trent den ferske Brann-spilleren så sent som i 2015 for 3. divisjonsklubben Orkla, beskriver barnebarnet som allsidig forsvarsspiller.",quote
"– Han har en glimrende venstrefot og er god på hodet. Han både offensive og defensive ferdigheter. Men alt kan bli bedre, sier Eggen.",quote
Tidenes RBK-trener har ingen betenkeligheter med at barnebarnet nå kan snyte klubben i hans hjerte for gullet.,irrelevant
"– Jeg er Rosenborger, men jeg er veldig opptatt av norsk fotball. Jo flere gode norske lag, jo flere gode norske spillere bør vi få. Og det er mye talent i Norge.",quote
"– Aldri spilt med en dårligere firkantspiller​Eggen Rismarks tidligere lagkamerat i Ranheim, Gjermund Åsen, ønsker kompisen lykke til i Bergen. Og det på humoristisk vis.",quote
"– For 10 år siden kom du på Strinda Vgs som en World of Warcraft-spiller. En som spilte data døgnet rundt, en som ikke hadde touch. Aldri spilt med en dårligere firkantspiller. Men du tok fart via 3. div., 2. div., Obos og nå Eliteserien.
                        Gratulerer så mye! Velfortjent, skriver Åsen på Twitter.",quote
Det fikk Rismark Eggen til å trekke på smilebåndet.,irrelevant
"– Jeg må flire av det. Det høres ut som Gjermund. Jeg hadde egentlig sluttet med spillingen, det var ikke så forenlig med idretten. Det blir artig å slå han i år, sier trønderen med et smil.",quote
Den 21-årige forsvareren har store ambisjoner for tiden i Brann.,irrelevant
"– Det føles kjempebra. Klubben min i Sverige vil at jeg skal være med på å spille laget opp i Superettan. Da mente klubbene at dette ble den beste løsningen, forteller Löfgren til TV 2.",quote
– Jeg fikk et godt inntrykk av Brann. Jeg vil hjelpe Brann til å vinne ligaen og å gjøre det bra i Europa.,quote
Svensken sier følgende om seg selv som fotballspiller:,irrelevant
– Jeg er bra med ballen og har en god pasningsfot. Jeg er en god duellspiller og god på hodet.,quote
"Alexander Sørloths angrepskollega i Crystal Palace ble koblet til både Chelsea og Tottenham i løpet av sommeren, men en overgang materialiserte seg aldri.",Transfer
"Den etterlengtede utligningen for TIL kom etter drøye timen spilt. Da hadde Simo Valakaris menn presset Haugesund tilbake og skapte flere store sjanser på rappen. Daniel Berntsen slo en lekker gjennombruddspasning, med utsiden av foten, over Haugesund-forsvaret til Magnus Andersen. Alene med Per Kristian Bråtveit tuppet han ballen over målvakten til 1–1. ",Goal/Assist
"Innbytter Mushaga Bakenga fikk en eventyrlig sjanse på overtid da han fikk med seg ballen mot mål, men ei lang tå fra Vegard Skjerve reddet trolig alle tre poengene for Haugesund i nord. ",sjanse
 Kristoffer Haraldseid slo en lang ball fra eget forsvar opp mot Christian Grindheim. I duell med TIL-kaptein Simen Wangberg fikk han headet ballen ned til Ibrahima Koné. Han startet kampen i skadefraværet til Torbjørn Kallevåg og takket for tilliten med å sende Haugesund i ledelsen tidlig i oppgjøret. ,Goal/Assist
Zaha viste hvor viktig han er for Palace-laget da han scoret i serieåpningen mot Fulham. Mandag venter Liverpool på Selhurst Park.,Goal/Assist
Wilfried Zaha (25) har signert ny femårskontrakt med Crystal Palace.,Transfer
Onsdag signerte Zaha en ny femårskontrakt med Crystal Palace. Det melder klubben selv på sine nettsider.,Transfer
"– Det var gøy å score på frispark igjen. Forrige kamp, treningskampen, tok «Jokke» (Våge Nilsen) over, og han trodde han skulle få frisparket i dag. Men jeg tok det fra ham, og det var utrolig deilig å se den gå inn, sa Stølås til Eurosport. ",quote
"Det var også en milepæl for vestlendingene, som aldri hadde vunnet i Tromsø på 11 forsøk (én uavgjort og ti tap) før kampen. ",Club details
"– Det er viktig å bryte slike barrierer og vi ønsker å stresse topp 3. Da er det viktig å bryte slike barrierer, sa Haugesund-trener Eirik Horneland til Eurosport og la til: ",quote
"​–Det var en arbeidsseier. TIL er bedre i 2. omgang, selv om jeg syns vi var best i første. Vi er kanskje litt heldige som vinner, men vi gjør det med god Haugesund-ånd over det. ",quote
"For selv om Haugesund kanskje ikke var det spillemessig beste laget, kom de best igang etter kun fem minutter.",irrelevant
"– Vi kjører fullstendig over dem, men vi setter ikke sjansene og da kan vi bare takke oss selv. Sånn er det av og til. Vi er det klart beste laget, men de scorer mål og det er det som teller i fotball, sa en tydelig oppgitt Daniel Berntsen til Eurosport. ",quote
"Seieren gjør at Haugesund rykker opp på medaljeplass, med 31 poeng. Tromsø ligger på sin side kun fem poeng bak, på en syvendeplass. ",Club details
"Tromsø kan likevel trøste seg med at de fortsatt er Eliteseriens nest beste hjemmelag, med seks seire, én uavgjort og to tap. ",Club details
"– Vi har en bra hjemmestatistikk, men dette skulle vært en seier og det er vi meget forbannet over at det ikke blir i dag. Men nå er det bare opp på hesten og ny kamp på fredag, avsluttet Berntsen til Eurosport. ",quote
" 
Se Crystal Palace-Liverpool på TV 2 Sport Premium og TV 2 Sumo mandag fra klokken 20.30

",Ignore
Stjernen legger alle overgangspekulasjoner døde,irrelevant
Nå har imidlertid den ivorianske landslagsspilleren lagt de spekulasjonene død en gang for alle.,irrelevant
"– Jeg er veldig fornøyd. Selvfølgelig ønsket jeg å få dette unnagjort så jeg kan fokusere på sesongen. Jeg er veldig fornøyd med at vi fikk dette i orden, sier Zaha til Crystal Palaces hjemmeside.",quote
"Det er en svært viktig avtale, skal vi tro TV 2s Premier League-ekspert Brede Hangeland. Han spilte i sin tid med Zaha i nettopp Crystal Palace og mener 25-åringen har tatt store steg.",irrelevant
"– For en maskin han har blitt. Han er en klassespiller. Slik som jeg ser det nå, så er han den viktigste enkeltspilleren for noe lag i Premier League, sier Hangeland i den rykende ferske episoden av TV 2s Premier League-podkast. ",quote
Bakke fikk se sine gutter få en drømmestart da Tamm stanget dem i føringen nesten før publikum hadde satt seg.,Goal/Assist
(Chelsea - Manchester City 0–2) Sergio Agüero scoret to ganger da Manchester City slo Chelsea i Community Shield-finalen. ,Goal/Assist
Atlético Madrids forsvarsstjerne Diego Godin avslører hvorfor han avslo en overgang til Premier League.,Transfer
"På tampen av overgangsvinduet la Manchester United inn et bud på 250 millioner kroner og utløste utkjøpsklausulen for den 32 år gamle stopperkjempen Diego Godin, ifølge The Guardian.",Transfer
"Både Bayern Münchens Jérôme Boateng og Leicester Citys Harry Maguire ble koblet til klubben, men heller ikke de endte opp på Old Trafford.",Transfer
Men overgangen stranden da landslagsspilleren for Uruguay gjorde det klart at han ikke ville til Old Trafford.,Transfer
Morten Ågnes Konradsen har signert en treårskontrakt med Bodø/Glimt.,Transfer
Nå har han signert en treårskontrakt med Bodø/Glimt.,Transfer
"Konradsen kom til Rosenborg i fjor sommer, men returnerer nå til klubben han kom fra.",Transfer
Rosenborg-spiller klar for Bodø/Glimt,Transfer
Godin ble tilbudt en årslønn på rundt 90 millioner kroner i Manchester United.,Transfer
Agüero senket Chelsea i Sarri-debuten,irrelevant
"Under klubbens nye manager Maurizio Sarri, var det en tydelig plan om å spille seg ut bakfra, men uten at blåtrøyene fikk skapt noen muligheter av det. Manchester City kunne fort scoret flere, og hadde muligheter både ved innbytter Gabriel Jesus og debutant Riyad Mahrez. ",irrelevant
Manchester City manglet spillere som Kevin De Bruyne og David Silva. ,Club details
"Begge lag måtte forøvrig klare seg uten flere viktige spillere. Chelsea uten sin belgiske stjerneduo Thibaut Courtois og Eden Hazard, i tillegg til at Willian startet på benken. Alle tre har også vært linket vekk fra Chelsea denne sommeren. ",Club details
Det bekrefter både Rosenborg og Bodø/Glimt på sine hjemmesider.,Transfer
Midtbanespilleren fikk med seg elleve kamper og to titler for Rosenborg.,Player details
Konradsen ble seriemester i 2017 og han spilte hele kampen da Rosenborg vant Mesterfinalen mot Lillestrøm.,Player details
"Sportslig leder og trener i Glimt, Aasmund Bjørkan, forteller klubben er strålende fornøyd med å hente midtbanespilleren tilbake.",irrelevant
" – For det første er vi kjempeglade for at Morten har lyst til å komme hjem til Bodø og oss i Glimt. Han er en ekte Glimtgutt og vi skal sammen med han arbeide hardt for at han skal nå sitt fulle potensiale og nå sine mål som fotballspiller, sier han til Glimts hjemmesider. 
",quote
"Brasilianeren Willian har også blitt ryktet ut av Stamford Bridge i sommer, med Manchester United som den mest seriøse beileren. Høyrevingen kom tilbake til Chelseas sesongoppkjøring fem dager for sent og er ikke ventet å starte dagens kamp mot Manchester City.",Transfer
"– Jeg tror han blir i Chelsea, det er jeg veldig sikker på, sa Sarri om Willians overgangssituasjon.",quote
"En annen spiller Sarri er nødt til å overbevise om å bli, er Thibaut Courtois. Målvakten har blitt hyppig koblet til en overgang til Real Madrid og nå begynner agenten til den høyreiste belgieren å bli utålmodig.",Transfer
Neerland sa videre voldtektssaken ved flere anledninger har kommet i veien for en stor overgang for Molde-spilleren.,Personal drama
Chelsea i fare for stjerneflukt,Club details
"– Etter seks fantastiske år i Chelsea, kan det være på tide å prøve noe nytt, sa Eden Hazard da Belgia sikret VM-bronsen i midten av juni.",quote
Uttalelsene var startskuddet for heftige spekulasjoner rundt belgierens fremtid på Stamford Bridge og Sunday Times melder at Sarri skal i et skjebnemøte om driblefantens fremtid så snart han er tilbake fra ferie.,irrelevant
"– Chelsea har sagt at det er opp til Courtois, men han har gjort det klart at det beste for ham er å flytte til Madrid. Det er et bud på plass, som Chelsea kan akseptere, sier agenten til the Sun.",quote
"Manchester City har på sin side stilt enda mer B-preget enn sin motstander fra London. Det ble tap mot både Dortmund (0-1) og Liverpool (1-2), men mot Bayern (3-2) snudde de til seier etter å ha ligget under. ",Club details
"Det gjenstår å se hvor sterkt de respektive lagene stiller i søndagens kamp, så her kan det være lurt å ta en ekstra titt på lagene før avspark. Men vi tror harmonien er sterkest i Manchester City og spiller B til 1,85 i odds.",irrelevant
Spillestopp er klokken 15.55 og kampen vises på Viasat 4.,Ignore
"Baklengsmålet så ikke ut til å prege Jensen, som fortsatte terroriseringen av Ranheim-forsvaret. Først reddet Barli da Jensen og Bendtner kom alene med keeperen, så var det tverrliggeren som stoppet Jensen.",sjanse
"Michael Karlsen ble spilt opp sentralt, og fortsatte vendingen mot venstre. En til nå usynlig Erik Tønne benyttet seg maksimalt av muligheten, spilte vegg med Mads Reginiussen, fikk ballen tilbake via en vegg, og avsluttet elegant alene med Rosenborg-keeper André Hansen.",Goal/Assist
"Bendtner vendte opp sentralt, og spilte fri spissmakker Alexander Søderlund på venstre. Søderlund slo tidlig inn foran mål, der - hvem andre - Jensen kom på et klassisk indreløper-løp bakfra, og bredsidet ballen i mål fra rett innenfor 16-meteren.",Goal/Assist
Før det hadde Ingrid Kvernvolden sendt vertene i ledelsen 1–0 - også det målet skal Emilie Haavi ha sin del av æren for.,Goal/Assist
12 minutter var gått da Rosenborg tok ledelsen.,Goal/Assist
"Haavi curlet et frispark fra 17 meters hold over muren og under tverrliggeren til 2–0. LSK-stjernen var så glad at hun løp rett til laglederbenken, der hun fikk en klem av trener Hege Riise og resten av LSK-gjengen.",Goal/Assist
Molde-sjefen Ole Gunnar Solskjær har mest fokus på returen.,irrelevant
"Onsdag morgen meldte BT at Brann og Kristiansund er enige om en overgangssum som skal være mellom åtte og ni millioner
                        kroner for Bamba.",Transfer
"Ranheim-stopperen ble bekreftet tidligere onsdag, og Jesper Löfgren fulgte like etter.",Transfer
Bamba klar for Brann,Transfer
Brann ligger ikke på latsiden før overgangsvinduet stenger.,Transfer
Det er hektisk aktivitet på Brann Stadion før overgangsvinduet stenger ved midnatt onsdag.,Transfer
En stor fordel for Brann er at Bamba ikke vil ta en plass på klubbens allerede fulle utenlandskvote. Spissen fra Elfenbenskysten regnes som norskutviklet ettersom han har spilt i Norge siden tenårene.,irrelevant
"– Nå er jeg bare glad. Jeg gleder meg til å møte treneren og mine nye lagkamerater i morgen. Jeg kan ikke vente, sier Bamba til Brann.no.",quote
Ivorianeren har store ambisjoner.,irrelevant
"– Da Brann kom på banen visste jeg at et steg hit kunne gi meg et løft som spiller. Dette er en klubb som kjemper om å vinne noe, og det vil jeg være med på, sier Bamba.",quote
"– Her finnes en mulighet til å kjempe om titler i Norge og spille europacup i årene som kommer, tror han.",quote
"– Vi får se hva som skjer i løpet av dagen, fortalte Bamba, som forlot flyplassen sammen med sine representanter.",quote
"Onsdag kl. 10.40 landet en smilende Bamba på Flesland, og siden har det gått slag i slag.",irrelevant
– Dette er ikke penger ut av vinduet​TV 2s fotballekspert Jesper Mathisen mener at Brann styrker sine gullsjanser vesentlig om onsdagens overganger går i boks.,quote
"– Bamba ser ut til å være en dyr signering, men en god signering. Han er kun 23 år, det vil si at han har stort videresalgspotensial. Dette er ikke penger ut av vinduet. Brann styrker sine sjanser i gullkampen, så det blir kult.",quote
Den ivorianske spissen har scoret syv ligamål for Kristiansund denne sesongen.,Player details
– Jeg har etterlyst slike signeringer fra Brann i dette vinduet. Hvorfor ikke forsterke seg når man kjemper om gull? Det er ikke ofte man er i en sånn situasjon.,quote
Steffen Lie Skålevik har fått nærmest ubegrenset tillit på spissplassen for Brann så langt i år. Nå blir bredden i stallen bedre.,irrelevant
"– Bamba har vist at han kan score mål i Norge. Han har imponert for Kristiansund, og han har ennå bedre muligheter til å score flere mål i Brann. Han har et annet format enn Skålevik. Det blir skummelt å møte Brann nå.",quote
"Mathisen mener likevel at Brann fortsatt vil ha bruk for Skålevik, som er Branns toppscorer med syv mål så langt i år.",irrelevant
"– Skålevik har fortsatt ferdigheter som Brann vil ha ha nytte av, men nå er dekningen bedre. Branns konkurrenter har god bredde i stallen, og nå begynner Brann også å få det.",quote
Neymar tilbake da PSG vant sesongens første trofé,Club details
(PSG - Monaco 4–0) Neymar (26) var endelig tilbake og Gianluigi Buffon (40) debuterte da PSG tok sesongens første trofé for sesongen med storseier over Monaco. ,Club details
"Neymar skadet ankelen i kamp mot Marseille 25. februar, og det var såvidt han rakk sommerens VM, som ti slutt endte i skuffelse og kvartfinale-exit mot Belgia i sommer. ",Injuries
"I lørdagens franske Supercup-finale var han tilbake på banen for pariserne. Brasilianeren kom inn det siste kvarteret, men tegnet seg ikke på scoringslisten. ",irrelevant
"Selv om de stilte uten stjernespiss Edison Cavani, og med Neymar på benken var det et sterkt lag Thomas Tuchel mønstret i sin første offisielle kamp som PSG-manager. ",irrelevant
På overtid la Di Maria på til 4–0 etter at Adrien Rabiot serverte ballen på et sølvfat. ,Goal/Assist
"Keeperlegenden Gianluigi Buffon gikk i sommer fra Juventus til PSG. Lørdag fikk han sin første offisielle PSG-kamp, og  40-åringen holdt nullen i debuten. ",Player details
"Stjerneskuddet Kylian Mbappe var ikke med for PSG, han ennå fri etter VM-triumfen med Frankrike. ",Player details
"Kampen ble forøvrig spilt i Kina, i Shenzhen.",irrelevant
" Se hva Sarri sa etter kampen i videovinduet øverst. 
",Ignore
Se Chelsea-Arsenal på TV 2 Sport Premium og TV 2 Sumo lørdag 18.30,Ignore
Champions League-drømmen knust for Ajers Celtic,Club details
"Scott Sinclair headet inn 2-1 tolv minutter før slutt. Og med det var det full spenning i oppgjøret. Hadde Celtic utlignet til 2-2, ville avansementet vært sikret på bortemålsregelen.",Goal/Assist
Dermed ble den skotske storklubben satt under et knallhardt press nesten umiddelbart.,irrelevant
Brendan Rodgers bommet for første gang på tre forsøk med å få Celtic til gruppespillet i Champions League. Nederlaget gjør også at spekulasjonene rundt hans framtid i klubben vil tilspisse seg.,irrelevant
Rodgers har vært misfornøyd med manglende innkjøp i sommer.,irrelevant
Ajer var ikke med til Aten. Han sonet utelukkelse etter gult kort i det første møtet mellom lagene. Celtics midtforsvar med Jack Hendry og Jozo Simunovic imponerte ikke.,Rodt/gult kort
Malmö FF og trener Uwe Rösler er også slått ut. Det ble 0-0 mot Vidi (Ungarn) tirsdag og 1-1 sammenlagt.,Club details
Det sendte ungarerne videre på bortemålsregelen.,irrelevant
Liverpool har sendt Loris Karius (25) på et to år langt utlån til tyrkisk fotball.,Transfer
"Den prislappen burde være nok til å skremme bort de fleste, men lørdag melder flere italienske medier at Inter slettes ikke har gitt opp å signere VMs beste spiller.",Transfer
"Vi tror Inter får en fin oppladning til sesongen i Italia og spiller H til 2,10. Spillestopp er klokken 19.55 og kampen vises på Viasport 3.",Ignore
Se video fra den «jålete» oppvarmingen til Ranheims nysignering under,Ignore
" Se Loris Karius' to tabber i Mesterliga-finalen mot Real Madrid i Sportsnyhetene!
",Ignore
Besiktas må gjøre overgangen permanent for cirka 78 millioner kroner dersom han når et visst antall kamper og laget skal ut europacup. Liverpool har også sikret seg 20 prosent av et eventuelt videresalg.,Transfer
Den nye Sarpsborg-keeperen fra Spalletti og Villas-Boas til Bakke,Transfer
"Da St. Gallen ble slått 1–0 og Sarpsborg avanserte i Europa League-kvalifiseringen torsdag, spilte russeren for første gang for østfoldklubben.",Player details
"– Fantastisk, sier han på russisk - og fortsetter så på engelsk.",quote
– En perfekt kamp for oss.,quote
Han er ekte St. Petersburg-gutt og spilte for Zenit fra han var syv år.,Player details
På A-laget hadde han altså Luciano Spalletti og André Villas-Boas som trenere og medspillere som VM-stjernene belgiske Axel Witzel og russiske Artjom Dzjuba. ,Player details
"– Jeg spilte også på U-19-laget til Russland sammen med flere VM-spillere, som Mirantsjuk-brødrene. ",quote
"– Zenit har så mange gode keepere at jeg har ingen muligheter til å få noen kontrakt der nå, sier han ærlig.",quote
– De har to på landslagsnivå og tre gode keepere. Det er en posisjon som Zenit ikke trenger noen nå.,quote
"– Jeg ser på Norge som et nytt skritt opp. Her er alt større enn i Finland. Flere kvalitetsspillere, flere tilskuere, finere stadioner ...",quote
"–  Jeg hadde lyst til å se Aleksander i mål. Vi har to gode keepere. Han var i matchmodus da vi hentet han fra Finland og han har vært god på trening. Jeg syntes det var riktig at han kom inn og fikk denne opplevelsen, sier Sarpsborg-trener Geir Bakke.",quote
"– Aslak Falch har vært god i hele år, men nå har vi to.",quote
"– Det viktigste var at vi klarte å komme videre til tredje kvalik-runde, sier Alekander Vasjutin selv.",quote
– Forventer du å starte neste kamp?,quote
– Det er opp til treneren. Det er han som tar ut laget!,quote
– Vil du tilbake til Zenit?,quote
"– Nei, nå vil jeg spille i Europa, sier Vasjutin, som russere gjerne uttrykker det når de mener Europa vest for Russland. ",quote
Kroatiske Rijeka er neste motstander for Sarpsborg 08. Trener Geir Bakke sier dette om den nøtten:,Club details
"– Det er et veldig bra fotball-lag. Det er nok et lag som hadde klart seg i Premier League. Det kommer til å gå uhyre fort. Vi får bare prøve å være oss selv, så får vi se hvor langt det strekker til mot et så bra lag. ",quote
"– Men vi drar ikke til Kroatia på ferie! Hvis vi gjør to prestasjoner som mot St. Gallen, så skal de i hvert fall jobbe for å slå oss.",quote
Første kamp går i Sarpsborg førstkommende torsdag.,Club details
Det vil si at keeperen kommer til å fullføre sin inneværende kontrakt med Start.,Transfer
"På Twitter gjorde Leo Skiri Østigård det torsdag klart at han forlater Viking, som han har vært utleid til.",Transfer
"Tidligere i vinduet har Brann også signert Odd-backen Thomas Grøgaard, men forsvareren skulle i utgangspunktet ikke slutte seg til klubben før nyttår. Nå melder klubben at han blir kjøpt allerede nå.",Transfer
Opdal returnerer til Brann - Grøgaard er spilleklar,Transfer
Tidligere Brann-keeper vender hjem og Thomas Grøgaard er spilleklar.,irrelevant
Som TV 2 Sporten meldte tidligere tirsdag blir ​Håkon Opdal Brann-spiller fra nyttår.,Transfer
Oddingen spilte for Brann i perioden 2001 til 2011. Sisteskansen var en viktig brikke på laget som tok seriegull i 2007. Han vant også cupgull i 2004.,Player details
"I 2012 spilte den tidligere landslagskeeperen for danske SønderjyskE, før han i 2013 dro til Start.",Player details
" – Brann henter nok ikke Opdal som et sikkert førstevalg. Jeg ser for meg at han blir en av to keepere som kommer til å kjempe om den plassen. Jeg tror nok Brann sikter enda høyere når de skal hente en ny keeper inn mot neste sesong, men Håkon Opdal er et veldig godt alternativ og en veldig bra mann å ha i keeperteamet, sier Mathisen.",quote
Opdal har også 12 A-landskamper for Norge.,Player details
Sportssjef Rune Soltvedt mener det er riktig å hente hjem Opdal nå.,irrelevant
"– Situasjonen i keeperteamet vårt akkurat nå er at Samuel Sahin-Radlinger er her på lån fra Hannover. Det er ingen garanti for at han er her neste år, sier han til Brann.no.",quote
"– Vår andre keeper Markus Pettersen trenger kamptrening på høyere nivå for å ta nye steg, og en tanke kan være å leie ham ut, for eksempel til en klubb i OBOS-ligaen i 2019, fortsetter Soltvedt.",quote
"– Vi har vært sårbare for skader. Thomas Grøgaard er i kampform og kan bidra fra dag én om Lars Arne Nilsen og teamet hans ønsker det, sier Soltvedt til Brann.no.",quote
Det norske overgangsvinduet stenger ved midnatt onsdag 15. august.,Transfer
" Se Tottenham-Fulham på TV 2 Sport Premium og TV 2 Sumo lørdag klokken 16.00.

",Ignore
Han understreker at Braut Håland og RB Salzburg ikke har kommet til enighet om en personlig avtale ennå.,Transfer
"Hvis Braut Håland forsvinner før det norske overgangsvinduet stenger 15. august, og legger igjen en god slump med penger i Molde, betyr ikke det nødvendigvis at romsdalingene kommer til å handle.",Transfer
" Se situasjonen i videovinduet øverst. 

",Ignore
Sarpsborg 08 har signert Jørgen Horn (31) fra Elfsborg.,Transfer
Jørgen Horn klar for Sarpsborg 08,Transfer
Henter 31-åringen fra Elfsborg.,Transfer
"Dermed har klubben funnet en erstatter for Joackim Jørgensen, som går til Start som bosmanspiller etter sesongen.",Transfer
